"","s27_7","s30_24","s34_24","s27_13","s27_23","s30_9","s34_9","s30_3","s30_7","s27_6","s34_7","s30_22","s27_24","s30_27","s34_3","s27_3","s34_25","s27_18","s30_18","s34_22","s27_8","s30_17","s34_20","s30_30","s30_20","s27_20","s34_30","s30_6","s34_6","s27_12","s30_12","s34_28","s27_2","s30_2","s34_2","s34_12","s27_1","s34_21","s34_19","s27_17","s34_13","s30_13","s27_9","s34_17","s30_11","s27_11","s34_11","s34_31","s27_21","s30_21","s30_14","s34_32","s30_4","s34_15","s30_1","s27_19","s30_28","s34_1","s34_27","s27_15","s30_15","s30_8","s34_8","s27_27","s34_34","s27_26","s30_23","s30_29","s34_23","s34_16","s30_26","s34_26","document","s30_10","s34_18","s34_10","s30_16","s27_25","s34_29","s27_10","s34_5","s27_5","s30_5","s27_4","s34_4","s30_25","s27_22","s27_14","s34_14","s30_19","s27_16","s34_33"
"s27_9",0.0164827854770984,0.0772010541144133,0.0693316261250168,0.164881652229804,0.0847219068473214,0.128718263018327,0.0760488985827642,-0.20875880396907,-0.142644028645444,-0.159436337539608,-0.145374608171562,-0.101305631506606,-0.191445939624034,-0.197627628589651,-0.204223733392082,-0.212362988415965,-0.135760652739709,-0.0439850485414809,-0.13013857703336,-0.0890070412130535,0.157590529430149,0.149736972579458,0.211990372710782,-0.00196499428840573,-0.0708505917582795,0.051528198610447,0.0691222401042388,0.00367830987507316,0.0679333909531793,-0.119955855199523,-0.0406859489505421,0.0622518222460837,0.0349145026972687,0.0711031200248041,0.0929411311918202,0.200561192530418,0.216795768833418,0.165540560363754,0.228887755320578,0.305463906332379,0.316111603800633,0.532351151508273,1,0.774051968059458,-0.0145245589017524,0.121611626785732,0.115612205305365,0.00825264133596524,-0.0661410930459714,-0.0253044163678827,0.0457639708295806,-0.00953081111858937,0.0756150081069928,0.263282495988526,0.173323164887832,0.00133103147737972,0.0720652521430603,0.0775923524261962,-0.0524127981746864,0.119269535273909,0.0466907791828121,-0.0469692141854349,-0.0606581578193742,-0.157305805717889,-0.0172078238553898,-0.0417148028923782,0.00369767715414621,0.0142839515054809,-0.0108850035203122,-0.0747399897032358,-0.123410213715191,-0.184915180166419,-0.0516949547130392,-0.163460236991272,-0.0951537572222139,-0.104582000083408,-0.195246704318636,-0.234889954160545,-0.216416234773276,-0.203878074941803,-0.187925600410115,0.166556377541656,0.204696318225495,-0.00803774475659058,-0.000502903604900001,-0.0957926343368815,-0.15056517213029,-0.240329623714846,-0.194816333573129,0.249618466148081,-0.281777642586067,-0.233563817040143
"s34_17",0.0807571953842532,0.114841432761598,0.119887213883147,0.0933567305134489,0.0218580625786057,0.098146348965111,0.0493322221703013,-0.178100085566456,-0.0941873228843959,-0.0537234443051947,-0.101910219120018,-0.114864583197323,-0.210284568727618,-0.236509931161061,-0.265988892648682,-0.194109055773713,-0.130189165379597,-0.017289327708544,-0.132733116469186,-0.112381541941114,0.183433297462925,0.218139178808952,0.313975786835842,0.069686638237348,0.00447757747664114,0.0834907347348506,0.133291517456193,0.0853935350975299,0.0917254933247454,-0.0790081921132712,-0.00076233492722805,0.0430154809201162,0.0208403863471574,0.0457207098753627,0.0926602809390378,0.187407880201554,0.206962149145255,0.141018219633362,0.259908705144599,0.40462282635853,0.464515513430541,0.583209329598024,0.774051968059458,1,-0.0218371246585304,0.171937810911542,0.0731290613332076,-0.0333305057598998,-0.0806290363539291,-0.0546478690169633,-0.0491476525155061,-0.061227874547547,0.017443397910271,0.256957671779565,0.115297651754713,-0.0297128658068065,-0.0106749076793304,0.0176869188211672,-0.0827560019057294,0.0470128759375308,0.0418629388892051,-0.0808739571011905,-0.0859929130677186,-0.111848278412579,0.0382642910852872,-0.0955113580530628,-0.0573753242451978,-0.032879851987234,-0.0708213285739296,-0.118664674883947,-0.107036718925885,-0.222100350295774,-0.0141309394810102,-0.132356173997921,-0.102473699611934,-0.106488668413453,-0.206599349135135,-0.228578072083034,-0.252167469958903,-0.185430146359537,-0.251057313147145,0.248755161157316,0.307335604094255,-0.0376330000210655,-0.043382599475151,-0.103707488578928,-0.124798261308212,-0.234382836801638,-0.232862283313276,0.249767739751159,-0.246796839810095,-0.259173765973921
"s30_11",-0.0597681202255737,-0.0509805393836289,-0.06264299991582,-0.00785373700058382,-0.0220907837685898,-0.0709590118040559,-0.0711256081552666,-0.0319704032130728,-0.0447117781372126,-0.0460599853342544,-0.0416499650469207,0.0600633295391977,0.076108565777789,0.0588807865449721,0.0677831790684695,-0.0321263180017664,-0.0572950760741739,-0.0216449464140666,-0.00100542680714232,0.00594362510459887,-0.0723211323601889,-0.0850898580793408,-0.082105326836086,-0.00175211516596839,-0.0829631764889989,-0.06107440772854,-0.0725387125313399,-0.0737624678949574,-0.00626412741787281,-0.0468227790970984,-0.0346519261242619,0.139460843156987,0.00528964984580678,0.0371933151948851,0.0383641631781784,0.0367035286807824,0.000803123745840383,0.038284519147544,0.00909537570861725,-0.0409596416260762,0.000461355626547811,-0.0281770943101751,-0.0145245589017524,-0.0218371246585304,1,0.304856002638838,0.190168552402278,0.0364688823530976,0.0668019665865101,0.00942342339922301,0.172266082907602,0.26757803572217,0.0564955244435279,0.037008258710036,0.025141653527401,0.0405833487613746,0.0306003317009087,0.0212669045130519,-0.0196231752989627,-0.0164496215863688,-0.0478399564350403,-0.0235847023434973,-0.0367699647028768,0.0554239724400742,0.0229821110085377,0.143382543485137,-0.0128392219596646,-0.0553652869096558,-0.0308103363811955,0.0131804656697507,-0.0834904525324329,-0.0457214641496409,-0.0473204112837023,-0.104759662114822,0.016490619682108,-0.053696762727287,-0.102234829909359,-0.0891854196434041,-0.0219251765713982,-0.0934871691241441,-0.00497517906653163,-0.0465693477030928,-0.0435365831682337,0.0581755805598204,0.0204626266078268,-0.00573337083579301,0.0985941146947003,0.166451257139196,0.110068469881099,0.075559231311434,0.0178797357618022,0.0337778874102218
"s27_11",-0.0487450530971592,-0.0105672710421826,-0.0161846129079844,0.0579874501803987,-0.0341429014634543,0.0436673130597451,-0.0299254676909926,-0.10509187160853,-0.0681311841705799,-0.0742044112770961,-0.0877208004167482,0.0245306458186934,-0.0178611421672023,-0.0606976593976444,-0.0569039745221585,-0.0964321228408489,-0.0857334593786066,0.019457318154166,-0.0402933615182109,-0.00267883031074687,0.0228558144153821,0.0368354993205285,0.0521702680219417,0.0256331998133671,-0.0533945055162294,-0.0310874681170889,0.0327885080321704,0.10825491114289,0.114060196086654,-0.0434413126800334,0.0147585003108706,0.0971397407751361,0.0691193897034788,0.0674155011814874,0.113624819956835,0.27526339871696,0.273763968101176,0.188537855541531,0.105259093593757,0.176389429289797,0.10345872143075,0.24094544372713,0.121611626785732,0.171937810911542,0.304856002638838,1,0.356842611369613,0.0873828804031688,0.0618124969936425,0.0509787683473105,0.109233744763773,0.104779055277448,0.0679918962602862,0.14033741108446,0.123863263160078,0.0469088956968765,0.0350525598097492,0.0926396727876474,-0.0506782447546048,-0.0502161775574345,-0.0432935640927874,0.0570776548194556,-0.0147668882712347,0.0341702248890927,0.0602853250253867,-0.00697316033893481,-0.0255887618991582,-0.0359831581127259,-0.00828986507359637,-0.0137301686758349,-0.132340010792155,-0.137561228891904,-0.088881386042263,-0.125078481766888,-0.0659653311252718,-0.0516083160630079,-0.17582065059551,-0.197902758062563,-0.166255552474521,-0.171784088599532,-0.12476473805154,-0.00828912869038241,0.00387426363859387,0.0695317329015556,0.030742834239896,-0.0336759878407643,-0.0146715829552218,-0.0741329268874895,-0.0595259703816262,0.000136246925702345,-0.139749401361434,-0.118933671899311
"s34_11",-0.104700520185076,-0.056669110216987,-0.113799858873945,0.0556944676687212,-0.00068229396636811,-0.000874018800426165,-0.0566691962688305,-0.126688775345212,-0.0977081282155037,-0.0910075793829312,-0.119757264289543,0.00633728898633297,0.00383248362087868,-0.0594923526082065,-0.0565667501542922,-0.0774925102483808,-0.169257418126307,-0.00743489725170001,-0.0897406618075479,-0.0726337539252908,0.0631089964375225,0.0696491314209475,0.0526035116331154,0.0116047904366392,-0.0686605843986135,0.0504478044273826,0.0377289828287621,-0.0584104744613457,-0.00919121487354395,-0.0852725347444292,-0.0424719762922402,0.146030123189859,0.0049248256594863,0.0405536942632386,0.0153718497573624,0.150876501081798,0.105747893797758,0.17245183104763,0.294934052504902,0.0402823684856864,0.000906203244368885,0.13432066298166,0.115612205305365,0.0731290613332076,0.190168552402278,0.356842611369613,1,0.121821203316738,0.0920522034802537,0.110669742668462,0.37384764252004,0.233109064017609,0.200057711056194,0.256715276774026,0.111600788706049,0.173145639043319,0.0885285586475014,0.0967725333134399,-0.03805746466993,0.140237262355981,-0.000684763577401554,-0.00372851484397555,-0.0876726261021076,0.0634024379061435,0.0536102333983513,0.0924164456407012,0.0172920932331365,0.0599327660468092,0.134247932788357,0.170289327616658,-0.0711758493945147,-0.063801502077059,-0.0689720681337209,-0.110797584693521,-0.0831447524920003,-0.0618238509961288,-0.158627999702153,-0.162234424922229,-0.182117174663219,-0.137774992615132,-0.116767631720707,-0.0675045760199101,-0.0455124579246656,0.115353388102516,0.0664708216144321,-0.0402033144691666,0.00254187443090015,-0.00250055354776188,-0.0222437215712299,0.0467779582800056,-0.0825357173488293,-0.0725062158576743
"s34_31",-0.162239037020496,-0.170131428088994,-0.201653786694715,-0.113045982814991,-0.161782704092268,-0.14421641060365,-0.191503685585019,0.0132687650703194,-0.0134907460708273,0.0500196411591527,0.0178256152547906,0.164562411148263,0.056640240442791,0.0288342273381664,0.0294864132425676,-0.0550387181688285,-0.084060623150708,-0.00926421120401388,0.0142295184012868,0.0748283594334994,-0.151747224406302,-0.144777074502475,-0.1950886796702,-0.0588989278197518,-0.0804227089468569,-0.144808581655921,-0.135786150882328,0.0785283262537586,0.220033380711591,0.226400300279536,0.0541286035506391,0.212238323392943,0.165925574594695,0.141120462974214,0.232274532313654,0.136397356817172,0.174905221524295,0.137767677016738,0.0633594183559442,0.0325674699184145,-0.0701767035800708,-0.029239668840883,0.00825264133596524,-0.0333305057598998,0.0364688823530976,0.0873828804031688,0.121821203316738,1,0.467190198890665,0.51314944331147,0.261868468751162,0.156636286908526,0.207575638636555,0.158430213757899,0.148053819362415,0.104483053053663,0.0860202739610801,0.13041638041398,-0.0667906422723808,0.010208278665272,-0.0477720746118823,0.033021111539915,-0.0562026600468225,0.0208885228677456,0.0809520919360243,-0.112286619219653,-0.0277679301861939,-0.0421982330755226,-0.0637233561001369,-0.052738583558975,-0.143446578679161,-0.176304226814194,-0.0655465151783425,-0.123781425507223,-0.155501525743387,-0.00677925823211872,-0.152065721693575,-0.155591022601278,-0.149847611106992,-0.123627269515837,-0.112907003485797,-0.0686283597767984,-0.118196298197708,0.295906346045452,0.124166707943708,0.114130231606855,0.184964459922219,0.068087443075269,0.110986462446837,0.0180904759853449,-0.0634770950384433,-0.0155318554946709
"s27_21",-0.337678017875648,-0.241106768544608,-0.265624431668144,-0.188543865662633,-0.147783450931708,-0.123091535361058,-0.184432967017123,-0.0325877252399006,-0.0601765511699146,-0.052308678968956,-0.0712112784645356,0.188601113854497,0.0987068086856209,0.0547910524923244,0.0552164614781017,-0.078702159512924,-0.101511622446377,0.00710286268187669,0.135720360830298,0.152285738850394,-0.208507493118132,-0.169378629892087,-0.222178407358366,-0.0566325278992708,-0.0972890211014032,-0.156610395000212,-0.133750580129758,0.00275956143918706,0.258038280198328,0.0894911989848212,-0.00588136638850966,0.148900520645609,0.115166040979909,0.0963838375580269,0.151069859112674,0.0700426433768683,0.0840452425957414,0.102046935124041,0.0452843458158267,-0.122804725673626,-0.134849066424246,-0.0999262531122865,-0.0661410930459714,-0.0806290363539291,0.0668019665865101,0.0618124969936425,0.0920522034802537,0.467190198890665,1,0.676320015711303,0.146564891270403,0.257738152821268,0.250505456028315,0.143650988162735,0.0849778415298093,0.128423999067048,0.0691544139716082,0.0869606011748872,-0.028572813101596,0.0328334527948338,-0.0530218209735065,0.0330900691045978,-0.0210012327473383,0.0450758428780046,0.0489899612840303,0.0479162672449279,0.0030819154367162,-0.0153798934648139,-0.0124481347717403,0.0079303233308646,-0.110965373370493,-0.0815881782522077,-0.0348860418936099,-0.0978656471390965,-0.0621472211135905,0.0529855389780993,-0.139911660332637,-0.136813793392232,-0.0805876577384409,-0.130252934451381,0.00374267151835377,-0.19669812241366,-0.157657297787454,0.217833362102471,0.20106207934014,0.105336954960242,0.349080771125761,0.224445652847073,0.197512558937477,0.0727832046574085,0.0269217914212433,0.0139628225482877
"s30_21",-0.173039313014737,-0.153298224555458,-0.154812017768926,-0.0923446049573989,-0.112278427195044,-0.0919185248549761,-0.126075553700295,-0.0255148220927699,-0.0841939216001521,-0.0234397413852638,-0.0505705606661132,0.149164213849988,0.0734240146571181,0.0543399940127946,0.0550516512827171,-0.021062908723597,-0.0552740925138737,0.00825502896004426,0.0404730117763005,0.072581707095454,-0.133332221449397,-0.15429555847555,-0.164098716025655,-0.0626132784028281,-0.0943842500185259,-0.138101941864694,-0.123091004369731,0.022664768952137,0.254098434140528,0.165779383183453,-0.0122795797530578,0.10272506777765,0.112834157709209,0.0704394793003708,0.170023300453779,0.0771967113097092,0.180742817485875,0.302889561777793,0.0482678775659401,-0.0541958225465756,-0.0781337856998967,-0.0801692314769783,-0.0253044163678827,-0.0546478690169633,0.00942342339922301,0.0509787683473105,0.110669742668462,0.51314944331147,0.676320015711303,1,0.142896162029369,0.12540497384849,0.195439378828276,0.184257783321325,0.075680516911295,0.0937869717303467,0.0661988809410547,0.0776961056676083,-0.0156100118694827,0.0567163505062737,-0.00756775459799027,0.01943442116677,-0.0232989787105876,0.0103935622811817,0.0126718113094421,-0.0520827956001962,-0.0714870027298102,-0.0801581827207157,-0.0634697124876179,-0.0530362776028452,-0.15583491201788,-0.142878179350116,-0.0302993615119196,-0.130019752208186,-0.0929136249349409,0.049359127082575,-0.15535584968095,-0.140625217760745,-0.118939904717702,-0.129273309071003,-0.0726107372011234,-0.145461459236863,-0.16308028065671,0.122961127587572,0.122640713691659,0.0541988639776822,0.213920473365987,0.0791585820654691,0.0842543309845874,0.00170535203217286,-0.0738446571434326,-0.0414336258743918
"s30_14",-0.133735784784541,-0.120639925269108,-0.12866526203738,0.144019239838699,-0.0308937095244288,-0.0263760711382725,-0.0447279343738589,-0.122011877849674,-0.143482741362664,-0.128990013504632,-0.114604034071617,0.129762595799315,0.251956578480575,0.190477286589758,0.23497986136955,0.0685072910769938,-0.0643565895077002,-0.00399275456708023,-0.017346657101166,0.0227512836944673,-0.0571011068341519,-0.0887082274753,-0.0978129368718539,-0.0420642359102097,-0.16671718853116,-0.121939339245659,-0.0903893112277483,-0.177620573482632,-0.0260101739598188,-0.0563949425149343,-0.0900755986372638,0.107159727928443,-0.00679317124661794,0.0376250586442214,0.0313718983905518,0.0146520789976003,0.0362040423137167,0.181309887325625,0.0420935180829982,-0.0868946600515689,-0.104169232434849,-0.0388128251225972,0.0457639708295806,-0.0491476525155061,0.172266082907602,0.109233744763773,0.37384764252004,0.261868468751162,0.146564891270403,0.142896162029369,1,0.3930611684498,0.246704345038001,0.166314453218239,0.0878042896245582,0.219255684102072,0.0995895503475492,0.0813223283951538,0.0340705723051027,0.107619037488794,-0.00996484932567942,0.0877949116902239,0.0181902919261001,0.184937450724374,0.00313963955462434,0.0256503508718177,-0.0402685821980688,-0.0708117307992038,-0.017382359349813,-0.0331471457128989,-0.189545233710161,-0.151332954684217,-0.122198677778029,-0.179761778488664,-0.0663383069255542,-0.126952567859646,-0.190116804048529,-0.177554587013064,-0.140275294940442,-0.178382496658553,-0.0991415150968416,-0.143668380910739,-0.164408063736912,0.239478342487381,0.0714185599776744,-0.00771688284070578,0.0355511066881979,0.121562652692567,0.0936183655699723,0.0765631839195896,-0.0374578593341333,0.0140854863396647
"s34_32",-0.280289358288308,-0.220251966301977,-0.297555595135594,-0.0622352186400407,-0.0910134263555585,-0.126040997493669,-0.208100866993855,-0.109738309232771,-0.117925013769208,-0.150186496049354,-0.179751383633006,0.138090202945375,0.187693151797379,0.132899341834867,0.192104867365877,0.00899580258372678,-0.117799848009348,-0.0369886243336364,-0.0189886541359646,-0.021164015738391,-0.0999761882129271,-0.109441073826089,-0.163171638455961,-0.0227526056926282,-0.105257076195238,-0.0897835113438909,-0.118190156638367,-0.0775651640615223,-0.0235601725988192,-0.0485392164399635,-0.0321535370545208,0.180951019847464,0.0777277179699404,0.110001098583693,0.097797496364073,0.0825106530515682,0.0941396080898126,0.152775978099422,0.13047655648268,-0.0843561841346179,-0.133489658142312,-0.0464264559701201,-0.00953081111858937,-0.061227874547547,0.26757803572217,0.104779055277448,0.233109064017609,0.156636286908526,0.257738152821268,0.12540497384849,0.3930611684498,1,0.345188787780359,0.190109203253577,0.098333539953518,0.274856540297094,0.119246650739864,0.151507938900127,0.0150875743517835,0.115448796562289,0.00142827124137662,0.0540598132736506,-0.0238014238535733,0.127963718731977,0.0801873588339636,0.150398223245969,0.0463138799561627,0.0349105924838267,0.111716865153846,0.144054693036285,-0.0698121404187062,-0.0263964197934583,-0.0385110795556915,-0.124524052472934,-0.0667297173027288,-0.109365650434161,-0.134407922586063,-0.127943937296449,-0.115909428066653,-0.126977859841675,-0.0448916248479083,-0.142458425106732,-0.117247709113846,0.14269870585585,0.145771597829449,0.0631303463717314,0.16527752752535,0.221161337601587,0.221914975858946,0.107269871181746,0.00137523331667252,-0.0115447292709163
"s30_4",-0.162801483297789,-0.158697913336441,-0.164460210607281,0.00820585908010084,-0.0305813149323446,-0.0790643854892451,-0.106922243205244,-0.092180823409106,-0.132434751831905,-0.0949348602018288,-0.118755271167837,0.0568405910746526,-0.0171208094981574,-0.0863763553286253,-0.0626580707111992,-0.134051915280465,-0.136964701882459,-0.0970429048099833,-0.0560742399857621,-0.0689104882216071,-0.110286148573339,-0.121609734407076,-0.127992564638713,0.0100375125567866,-0.135694400046382,-0.0884663008419362,-0.109825353921128,-0.0448184162876464,0.109641593963042,-0.0400474751501614,-0.0384541074436468,0.157929425696864,0.135166151208332,0.179662610231613,0.201207079092282,0.0990174254109364,0.122990024108661,0.158516668395321,0.149619484643094,-0.0351395285919085,-0.036989174095686,-0.00366614966663286,0.0756150081069928,0.017443397910271,0.0564955244435279,0.0679918962602862,0.200057711056194,0.207575638636555,0.250505456028315,0.195439378828276,0.246704345038001,0.345188787780359,1,0.374674409963325,0.113517936179563,0.281472822120224,0.124964182183009,0.139063581949019,0.0164634772611345,0.103190029409079,0.0123550149626437,0.00666350378478143,-0.0715290305641051,0.0184119677386252,0.0080618180739934,0.0506935986501749,0.0633858989677665,-0.015859249845072,0.024730863644755,0.0972434850361005,-0.0852576730618036,-0.0575339774664855,-0.0464864205025897,-0.138688524947089,-0.12281063154752,-0.0245931397896237,-0.101686448611531,-0.099230338508225,-0.0857396124389344,-0.0815540650474698,-0.00935599964267929,-0.0418423295014677,-0.045649530729763,0.330210968061622,0.375971746665482,0.016517743695705,0.135143872630332,0.121082080439103,0.118095212458322,0.159112372441795,-0.0129617753557503,-0.0267169426855315
"s34_15",-0.107864318826856,0.0294359004602634,-0.0910847602558567,0.00834295789230134,-0.116780837400679,-0.0195098898150061,-0.115781540358996,-0.145449242121503,-0.137960839573262,-0.0799989633498786,-0.149601213636469,0.0439451551532753,0.0701496595498648,-0.059752861659429,-0.049133707644689,-0.134291835566238,-0.224475165053223,-0.0855586577519721,-0.107352797844946,-0.0964543732822345,-0.0344936001169029,-0.0310493877635191,-0.0448171092990548,0.0122914739934604,-0.101935453275981,-0.119867053977928,-0.0590087299871957,0.0887636908209517,0.217565598308703,-0.0592296126562946,-0.0107925117185401,0.0838002871526778,0.0953770569127166,0.140301546080404,0.171840346246845,0.219962809534364,0.321192552923362,0.333286385806794,0.279091669675619,0.127912103976334,0.21129503077299,0.21715439443377,0.263282495988526,0.256957671779565,0.037008258710036,0.14033741108446,0.256715276774026,0.158430213757899,0.143650988162735,0.184257783321325,0.166314453218239,0.190109203253577,0.374674409963325,1,0.185274188990181,0.227645745612194,0.0443712590031441,0.0666626384268709,0.337812631344004,0.384854414751845,0.276688447895811,0.100589113138472,-0.0445180636468058,0.196360971447805,0.050644279138034,-0.073867087971344,-0.0855343590620555,-0.0476777609871021,-0.0791931610459145,0.0836518705225139,-0.182408394590241,-0.240968667285416,-0.0825034137643414,-0.153140439027505,-0.162059899602814,-0.106912579422404,-0.226506690259238,-0.228472378295269,-0.249720354576116,-0.184521846898096,-0.201985848013923,0.0940949738449986,0.102938982517493,0.148125940034682,0.214943380711715,-0.0189803118937014,0.0462887673786894,-0.0399160787116261,-0.0104111431912517,0.0952984696546232,-0.150025424339003,-0.130649601365145
"s30_1",0.0055744862660234,-0.00180374808100438,-0.012144812716914,0.0398337351429544,-0.0556159729507339,-0.0564446093760581,-0.0556727146298271,-0.052970791928353,0.000991770702282101,-0.00597428603131173,-0.00649606369415868,0.0143209028521467,-0.038343503264341,-0.0632351790212354,-0.0500443532223988,-0.0317785948740382,-0.0426755870353433,0.0342219274809848,-0.00837519107308611,0.020347569210749,0.0199541555424565,0.00793679064594488,0.0244135327949174,0.0863893671404528,-0.0578074664905735,-0.0645133895393909,0.0205104197170938,0.0441324796886344,0.131135514335374,0.0339651935240603,0.0543072033095132,0.108679908548306,0.0652668870664906,0.109469265040446,0.119123332389275,0.0991162247956305,0.315159019125749,0.137798651966096,0.0958573463541603,0.11252589982142,0.0629051957793428,0.183284679680587,0.173323164887832,0.115297651754713,0.025141653527401,0.123863263160078,0.111600788706049,0.148053819362415,0.0849778415298093,0.075680516911295,0.0878042896245582,0.098333539953518,0.113517936179563,0.185274188990181,1,0.107154785333414,0.119912919950706,0.240570447606495,0.0237134161370374,0.0096803032787308,-0.0265274522268399,0.0159820714552072,-0.0153229342937633,0.0504436819148126,0.11542960622131,-0.0821564860581872,-0.0590696598189249,-0.0719181128566555,-0.0490871897053745,-0.0585444200768452,-0.166455117550759,-0.189066615934621,-0.0297248597549871,-0.166087230539523,-0.0824879699961562,-0.0937636752061927,-0.204918101441,-0.178200563103124,-0.174997704885184,-0.16359643543837,-0.103928876281362,0.019825933867907,0.00938898252306694,0.0489240209694534,0.0380316512367787,-0.0359053703075753,0.0218474496401535,-0.0373375525721724,-0.00962951894776475,0.0806867065651636,-0.0758300363652446,-0.00464445895694915
"s27_19",-0.0498805047135885,-0.0797976517691256,-0.0996298286054579,0.0327276484721445,0.0343858860505936,-0.0426006660119673,-0.042218937028425,0.089454939528934,0.119088333313091,0.0991461145450754,0.103388335655735,0.0768323983953632,0.0242354473420421,0.00795292471948976,0.00991192178845275,0.0584638244031468,-0.000830752169696237,-0.000686542848435748,-0.0305404745696063,-0.00398422541312864,0.0149137843558458,-0.0171610322439814,-0.000836320776145077,0.112665903359392,0.0370095285529947,0.115410176111053,0.0634546015470212,-0.0384022163736638,0.0787191619372322,0.0555099567534849,0.0607445583498056,0.120384553158947,-0.0027195638963823,0.077289293775641,0.0587120014853199,0.129782718393642,0.12608170903271,0.0801455856692629,0.11321292431208,-0.0403646776689312,-0.123733803102647,-0.0339358573444379,0.00133103147737972,-0.0297128658068065,0.0405833487613746,0.0469088956968765,0.173145639043319,0.104483053053663,0.128423999067048,0.0937869717303467,0.219255684102072,0.274856540297094,0.281472822120224,0.227645745612194,0.107154785333414,1,0.27521693433,0.339489237564565,0.0478967500535957,0.0850614691579242,0.013597299908475,0.117660697433833,0.0135790380685462,0.18150237235539,0.172144134699111,0.0549886193741771,-0.0137522193591305,0.0608116148350218,0.0927154794515143,0.113448621826264,-0.128344480174304,-0.141699594757586,-0.0131902973921452,-0.173753766836427,-0.0485108176978161,-0.167296903123852,-0.265436939443974,-0.301037700998468,-0.262496340262064,-0.292817865900068,-0.210242450893618,-0.196374291050886,-0.195361769712712,-0.0103667734218737,0.0078992762968048,-0.0512649793128881,0.124475659041015,-0.0181680187566503,0.010734729529216,0.0147288765406749,-0.0025978640281862,0.0492391702089652
"s30_28",-0.0768943008412868,-0.122415273403235,-0.106689755024979,0.0550739491793119,0.179538096003862,-0.0678391083729093,-0.0898070228953555,-0.108870434029813,-0.120285378314092,-0.119051897449769,-0.129424661122099,0.0200216845064728,0.000176239651867015,0.000986420473292829,-0.00777365851067984,-0.00872645672170653,-0.0148842013611712,-0.0170659405064919,0.00786136206938314,0.0277177845087851,-0.0097202622254053,-0.0621908145803153,-0.0415887633133771,0.0373932870916064,-0.134668008848389,-0.0113151165832573,-0.0440880783683164,-0.0385266306418516,-0.00857864921189315,-0.0262372419254802,-0.0415142343155691,0.142887817881364,0.00465368312552675,0.0605652163110377,0.0787328728384905,0.0896459853754808,0.0762503053359453,0.0798309544544521,0.0411368470779642,-0.0446942674234653,-0.0143996189617599,0.000524004777744847,0.0720652521430603,-0.0106749076793304,0.0306003317009087,0.0350525598097492,0.0885285586475014,0.0860202739610801,0.0691544139716082,0.0661988809410547,0.0995895503475492,0.119246650739864,0.124964182183009,0.0443712590031441,0.119912919950706,0.27521693433,1,0.713407833924996,-0.0408429945711763,0.0264773279021262,-0.00528823815264793,0.0542684701416181,0.00152887969281628,-0.0440385002173011,-0.0172538295561069,0.209296543605313,-0.00466113395189407,-0.0283445144720826,0.154060363078445,0.0253178759126788,-0.0831596167302579,-0.0162799191946967,-0.0394090134801958,-0.0985167135117085,-0.0611008170627,-0.0420351525253644,-0.093246116868996,-0.0842071410444653,-0.0928009123749552,-0.0808792116399844,-0.0583926871401944,-0.0655371725634664,-0.0493209195593644,0.0474032606445876,0.0665157312071158,-0.0289330660284086,-0.0172872241915224,-0.0120111770546324,-0.0293454444827385,-0.00698837586433777,-0.0728051540955614,-0.119122622915007
"s34_1",-0.0841276977377677,-0.110273075133795,-0.126010688962851,0.017385644667453,0.160196328197081,-0.0580744814894615,-0.109934944583136,-0.139185237751757,-0.144346011995591,-0.121378472722912,-0.163508030717755,-0.0233179965780261,-0.0763991422219669,-0.0725954647015139,-0.0767977803250956,-0.0937858528143953,-0.0914800565375383,-0.0574289151165358,-0.0189999137841737,-0.0201705953721742,-0.0485755521076378,-0.0641660338364295,-0.0732583477391192,0.00235628948691359,-0.135387260652688,-0.0194070845230209,-0.108721331533148,0.0335713425031454,0.0568158826941944,-0.0220767132624169,-0.0142125077694653,0.107938363549491,0.08615007994199,0.111858093934398,0.182341367312708,0.132584819155512,0.225380234759433,0.145570102700687,0.0845347299201669,0.02099198505734,0.0277533701386717,0.0436743336369762,0.0775923524261962,0.0176869188211672,0.0212669045130519,0.0926396727876474,0.0967725333134399,0.13041638041398,0.0869606011748872,0.0776961056676083,0.0813223283951538,0.151507938900127,0.139063581949019,0.0666626384268709,0.240570447606495,0.339489237564565,0.713407833924996,1,-0.081552151579164,0.0400003533933374,0.00278880621662232,-0.0301301791264529,-0.0680121370625513,-0.0874976423284105,-0.0126594181770623,0.114464896414207,0.0235981300707562,0.0537460663146386,0.171693594301418,0.0907654152162182,-0.0176633943535537,0.00798027276804205,-0.0141615313005258,-0.0549455775203399,-0.0799067497952365,0.00205995731205624,-0.0771264510131974,-0.0815302371512678,-0.115794627973418,-0.0479794797587822,-0.0708784536040687,0.00156559423186442,0.00734647158710097,0.0815969937496747,0.134826100160485,0.00965238710884347,0.00975512841422519,-0.0305695394735854,-0.024247022781034,-0.00604247336099966,-0.0940344313801799,-0.187232246158144
