"","s34_22","s26_20","s26_21","s26_7","s30_28","s30_5","s30_7","s26_5","s30_21","s34_18","s34_7","s30_18","s34_11","s34_23","s26_24","s30_11","s30_8","s34_26","s26_15","s30_3","s30_22","s34_1","document","s30_25","s34_3","s30_24","s26_6","s26_19","s34_6","s30_20","s30_27","s30_16","s34_27","s30_19","s34_16","s26_18","s34_12","s26_23","s26_26","s34_15","s30_12","s34_28","s26_11","s30_14","s34_25","s26_1","s34_8","s30_1","s34_2","s34_32","s34_33","s34_34","s30_23","s26_12","s26_27","s30_30","s26_13","s34_19","s30_13","s30_2","s26_14","s34_24","s30_6","s34_21","s26_10","s26_16","s34_14","s30_10","s26_25","s26_3","s30_29","s34_10","s26_4","s34_4","s30_4","s34_13","s26_17","s30_17","s34_30","s26_8","s34_17","s34_29","s34_31","s26_22","s30_15","s34_20","s26_2","s30_26","s34_5","s34_9","s26_9","s30_9"
"s26_11",-0.224680416940099,-0.276976406771963,-0.282946761323151,-0.285732370039423,-0.0622141384051211,-0.0897561604168218,-0.154697011646796,0.119725119139818,-0.00704800323267508,-0.200543188793223,-0.164496557606292,0.091800980263591,0.124927462840449,-0.00260795434245583,0.0325461116007525,0.0616284765325863,0.0329432781092001,-0.0586221864621409,-0.0725037506369671,0.0289525519192295,-0.0489902982384411,0.0221933064746607,0.121519888421523,0.0942583327163765,0.0096098318354745,0.212202729935886,-0.0205446874829593,-0.151421920132374,-0.139051291726629,-0.0682214199434042,-0.0415443626459939,0.0157936888245312,-0.077976448624217,0.12914845804345,0.0300737494293669,-0.0518739548778111,-0.00640910564801476,-0.0457871683201937,0.0501971693861447,-0.12731743106447,-0.0141612258483461,-0.112933799857393,1,0.291983635570387,0.286336317683503,0.0748807193335959,0.0994700946200005,0.0297956076385885,0.174454786965436,0.0260210509785285,0.0331537758877235,0.21078453903503,0.018382084825305,0.109826994966278,0.184421528363494,0.0606824479348199,0.216886468863905,0.0795254897081379,0.0862454485328878,-0.0166506688995797,-0.0195058908773398,-0.0332998853871609,-0.0858310398424324,-0.0825650326447091,0.093607385295484,-0.063960835647914,0.159573104861743,0.00180283109232953,-0.0330409988371215,0.18491597083907,-0.034093816378021,0.0685132524815363,0.180676772949646,0.278928915567841,0.102286618735215,0.226294728375771,-0.245479756605331,-0.0987723777044235,-0.0723732631452954,0.0755592346894165,0.0489175634788265,-0.0192446171883094,-0.0547486857752534,-0.0743889374958084,-0.0738195151721573,-0.0869094334196708,0.0195037723420852,0.0796837762699507,0.207979458843351,0.142097787092309,-0.0850866536775443,-0.0444074696828814
"s30_14",-0.223680128390457,-0.163468975619436,-0.172789815611026,-0.229500398445484,-0.257391498930497,-0.244737061555236,-0.319797691146577,-0.0109163382246242,-0.19157691240007,-0.209129244498656,-0.151017556021965,0.00638553961744432,-0.0103399253224506,-0.0855192808081589,-0.0539310028879022,-0.085879286984534,0.00994327594465867,-0.0812295619616616,-0.122819143481922,-0.0974882117700578,-0.073776645618965,-0.016791696416807,0.00178074401409044,0.112292074568474,-0.0219524942578288,0.121954116266771,0.0769430026201059,0.0465770741987557,0.066646826498435,0.167576811116841,0.120168313744303,0.0865400783131194,0.0436187612156245,0.0232805959845258,-0.00470168177353291,-0.0246855125147132,0.0253394409566825,0.0355107592652496,0.046313842990167,0.0552130583110678,0.0474303196386553,0.0342765254124376,0.291983635570387,1,0.515957814986126,0.212023965500342,0.261337415848855,0.0558647689910065,0.152311027043903,0.0893666190149159,0.0477639855853028,0.255156408830501,0.0970399634487922,0.186148245259103,0.191936837114684,0.260890252115943,0.165145128914077,0.128200743580105,0.059752905951194,0.0286160706270484,-0.0849068266881111,-0.0794348188825829,-0.0926577566148727,-0.103886253592975,0.0984463309474445,-0.0050653455685663,-0.0242615808162219,-0.0246863106305678,0.024863522534056,0.171042785818597,0.01122452723235,0.0261709231138587,0.11199297702853,0.158911459934221,0.186134679390685,0.0984102673455026,-0.134388817971303,-0.123685813454354,-0.104941621673857,0.0992665129040306,0.0917197680470279,0.0723256827923892,0.00635724627448964,0.0433222980529177,0.0206697171923625,0.0913660762782704,0.0410399564722351,0.143470312379936,0.0244907259386877,-0.0370179320383332,-0.175290288293467,-0.211585939542464
"s34_25",-0.171772070898392,-0.120045130112913,-0.133098290652639,-0.162206029480263,-0.177024018767832,-0.111920774180224,-0.185735610510505,0.018997513962944,-0.105914704012919,-0.210049499298024,-0.117918107522813,-0.0572601622067455,-0.0470685116873688,-0.172514951178873,-0.0529671712095953,-0.0817385733704223,0.00431482338705153,-0.128367856286895,-0.12036769589693,-0.0467707257367414,-0.0509242259246032,-0.0792958078154098,-0.0121012396416179,0.269456232539278,-0.0950222193884706,0.067156650672525,-0.00867087511447238,-0.00464135398772612,0.00558607379158313,0.0520376805795465,0.0365766413896137,-0.00271292480794735,-0.0348938417380708,-0.0166518599783007,-0.00102469711105271,-0.0847285971796623,-0.0606135135429285,-0.0434042166918154,-0.0218028028253908,-0.0944410257698761,-0.0263930159636422,-0.00610680971069436,0.286336317683503,0.515957814986126,1,0.0841845538952617,0.160942369062769,0.0783517023374156,0.103798466436756,-0.0283588071594303,0.0154274358168701,0.33597467386685,0.0934976693378081,0.339202420597732,0.131739583086686,0.163336394621888,0.127781402774325,0.14374700831378,-0.00892616711518622,-0.0559762325124479,-0.0510988429343922,-0.0444275278742855,-0.0928677451299473,-0.138515964324896,0.0827931096560063,-0.0286427236558081,-0.0598586380333601,0.10788914738221,0.0995673843894544,0.192008267469791,-0.0342389890574558,0.0242989113522045,0.145176522848291,0.326017120547067,0.170545598826343,0.111918859266398,-0.113772767123057,-0.0463783676518035,-0.0638512854625165,0.0856994005779598,0.0663483053001326,0.0379870118183197,0.0516350826219978,0.0234675359249482,-0.0139900567635904,0.205149879325938,0.142208046920782,0.220957912976211,0.131722261234521,0.141252870213283,-0.113672267617856,-0.135119208421418
"s26_1",-0.161385613270406,-0.260824205056291,-0.186736729879193,-0.243153590298202,-0.142289124613397,-0.185289858242251,-0.194712575383105,-0.215984678513219,-0.167461384020982,-0.166650543668299,-0.124811263703266,0.0282631292847142,-0.0347882294544482,-0.109003203831821,-0.127029133113622,-0.117227208025515,0.0077018579599468,-0.149704230734221,-0.176138548620615,-0.10362645502014,-0.0109121060955012,0.00210912398035383,-0.00293354059425428,0.0559961703374884,-0.00488082833667291,-0.0938500053652918,-0.0738041428804697,-0.0745525104566162,-0.0747302888328318,-0.0318730134882428,0.017730508239626,0.0678679188947469,-0.0237615402715255,0.0192126370060673,-0.0137743731474537,-0.0708742645478316,-0.0666144340946213,0.0462326774821739,0.127502214647892,-0.0577041558220807,-0.0817855775287971,-0.0659183707925705,0.0748807193335959,0.212023965500342,0.0841845538952617,1,0.352604159668865,0.159499415183886,0.21235571862801,0.207688467250562,0.14615046141656,0.184063545328363,0.187355213217878,0.121152752372346,0.324728682775694,0.200651584451697,0.349509458378934,0.194048771457404,0.0417244709456482,0.138543476043723,-0.095203471188859,-0.0852690358634722,-0.0674879077745114,-0.0492954208944003,0.166585426629166,0.124215640574859,0.0690685800969452,0.12136317449147,0.125249745387775,0.140270827558761,0.0849921166331722,0.0607187600173057,0.0914081787314779,0.114354232640566,0.168326567941923,0.209225382733787,-0.0785542498609698,0.145028745934462,0.0498850247351549,0.221123324103102,0.275520710752939,0.0879041912235668,-0.0255667156309291,-0.0274598490019288,0.0229051082927948,-0.0842451090661941,-0.143463924081414,-0.0321783510559215,-0.0145445897784833,-0.0286655106889018,-0.150195302341538,-0.0393206004721383
"s34_8",-0.0644187122330485,-0.0552973529351157,-0.0108071695902307,-0.0411306362504049,-0.00280589767919278,-0.0421145448395206,-0.0799870412284216,-0.0214767614184917,-0.0233683115548003,-0.0254188214056567,0.00293402192858297,0.00734559641905305,-0.0507219199545899,-0.13152243377574,-0.113668659154941,0.00023231850060907,0.0311972674841565,-0.132045671572247,-0.112701419271955,-0.0821581332261807,-0.0126501627771398,-0.0522346275601997,-0.013180461575178,0.0150161062708633,-0.0673394586992207,0.00876320939918011,-0.0685918292102723,-0.0792605831550704,-0.0811980786908066,-0.0201991059954248,-0.0247164202874266,0.00457555803351844,-0.0831713513601747,0.0125583393148017,-0.0416737268897784,-0.0823225035491313,-0.0450492530891715,0.0285954802554946,0.0337803586515769,-0.032863339636388,0.0192048733602132,-0.0116016158867604,0.0994700946200005,0.261337415848855,0.160942369062769,0.352604159668865,1,0.136553093808785,0.107355062192926,0.0831728694207009,0.00728824565737596,0.133585114514395,0.0352535449338736,0.0623226362500309,0.144752596632317,0.137082885658227,0.169894170045499,0.0898386870246087,0.007095091653475,0.0231306285045133,-0.0288656597553286,-0.0421234553638332,-0.0652955778813383,-0.0476810294176624,0.027868472821012,-0.00800119965438679,-0.0834290730429397,0.0797439838920168,0.127488051693846,0.0626445868565542,-0.050385630556629,-0.0102302367202107,0.0325814097853977,0.0790886319328346,0.0889582806150701,0.100947059560032,-0.0145280545360225,-0.0242801414277356,-0.0558215858898471,0.192146174828019,0.0396077185957052,0.016460905280602,-0.0384737713077313,0.0518000000122396,0.0104407070487012,-0.0829911208236877,-0.0678342232624647,-0.0210166351686897,0.0614569893283368,0.133346415765788,0.0424415246791476,0.00815962892095904
"s30_1",-0.0709101073492047,-0.120613579733235,-0.0675132843055514,-0.102128937104679,-0.141103935334885,-0.134274984595551,-0.116471123508166,-0.102996895047363,-0.159345242586789,-0.116714313172833,-0.0745832187679996,-0.0425585929539888,-0.00729660726977757,-0.0514212979475102,-0.0643129860095908,-0.114777973325943,0.00274237965987768,-0.061807698210304,-0.0357100334882854,0.0235099558146011,-0.0448746076142966,-0.0395263190393632,-0.0127929326018086,0.0709137953813651,0.020949019222657,-0.116113894684622,-0.0937901856649972,-0.105942166808571,-0.113122915861555,-0.137522880000805,-0.135889361815833,-0.11851079044047,-0.060591984290892,-0.0841303086005012,-0.0665830934471667,-0.0944662760697189,-0.102670568023398,-0.0561325950126945,-0.0638277342321308,-0.0768281231518118,-0.173518065536028,-0.103137299137205,0.0297956076385885,0.0558647689910065,0.0783517023374156,0.159499415183886,0.136553093808785,1,0.16807615092216,0.000708651141265748,0.0159025887100142,0.00947606092962071,0.0843149803714992,0.014522174171618,0.0288995539622106,0.0702876549069518,0.0511678321266183,0.0607558374698774,0.0304808071275737,-0.0688864592960567,0.0154991812491759,0.0300256606707152,0.0422381181661319,0.0297670979257077,0.146623742565067,0.157019449705206,0.0809989978650011,0.15269125220138,0.1345203178251,0.172684927964783,0.127536311518491,0.0604992100416167,0.0559638234116537,0.103761275140831,0.0452554271772155,0.169079758945751,-0.0211650115651703,0.113591805899558,0.0819593392559659,0.221823636828221,0.0891024070038814,0.0842937134033857,-0.0298108928197631,-0.000611776241345407,-0.064408471985498,-0.113198249490785,-0.059622135062845,-0.00147793707929783,0.0109046494958752,0.13853003964342,-0.0027822587203084,-0.0607341441897459
"s34_2",-0.23920224451508,-0.151777256375555,-0.17825107086353,-0.213571402983997,-0.143344739084859,-0.127348246721859,-0.211621910075096,-0.00796085483022341,0.00354031114362193,-0.0404561331457989,-0.111831118953552,0.204591288199562,0.125141638342449,0.0417971209010924,0.120190686460191,0.104011934676341,0.117405054248913,0.0312778725125645,-0.0098976556387933,0.0159483770531693,0.00286299370840744,0.169713820609774,0.0587193084632712,0.0952101977835284,0.0688467738512037,0.089991477780525,0.133251063851448,0.0232281406070179,0.0409883642841909,0.0570513869555664,0.110444682350292,0.17590796806581,0.107446705220852,0.283854084192258,0.11103536142697,0.148805788419546,0.21997383970436,0.128719303370224,0.190808474771754,0.0622303918635042,0.118790090205909,0.0975733120511746,0.174454786965436,0.152311027043903,0.103798466436756,0.21235571862801,0.107355062192926,0.16807615092216,1,0.148303651563075,0.132716666453564,0.347229205307789,0.103887211505772,0.179492351646325,0.433015760591917,0.304423332000301,0.237834440835901,0.165123439712304,0.0623229450162338,0.0651279064234967,-0.168445339511563,-0.223256782214413,-0.179531827355327,-0.207780537377793,0.0638910852072665,-0.088392227488426,-0.0777426324776894,-0.070542586690518,-0.109166703072456,-0.0060721557765409,-0.112077657195599,-0.0964841899382755,-0.00568786752501424,-0.0562937694558537,0.0548325817594556,0.171316352249369,-0.130135581515285,-0.141820866585055,-0.235139437657513,0.105794329760829,-0.0759987273327951,-0.115490351542474,-0.142234433663801,-0.0850297154727991,-0.0550217488480596,-0.0446700544887509,-0.0933500253946116,-0.072863933099663,0.0267917838194704,-0.17408643200488,-0.167276126510089,-0.140811054352847
"s34_32",-0.194391941732026,-0.123648850395072,-0.124736584493494,-0.168649820436195,-0.0761984345901159,-0.15516192419515,-0.193691522286721,-0.0658259425084615,-0.0515749271913725,-0.0675080134851738,-0.095496790531658,0.149651947858286,-0.0635500762788703,-0.0734777849109512,-0.000912593733801932,-0.0579074403845385,0.0642172635339655,-0.0614751498707198,-0.0971393088645632,-0.086879680760694,0.0107905280513752,0.0147041689781134,0.0453758885475151,0.0412094239749648,0.0402171136904255,0.0155076512361336,0.111384407970617,0.0621433476922253,0.104159462008611,0.123516260636533,0.156320631233099,0.180148657280691,0.0807711588230811,0.102876426852952,-0.0132758298041192,0.0443692305668685,0.105834002629189,0.292574403893319,0.213891172471886,0.0522492399697602,0.0986044533070791,0.197906179654391,0.0260210509785285,0.0893666190149159,-0.0283588071594303,0.207688467250562,0.0831728694207009,0.000708651141265748,0.148303651563075,1,0.345888460076838,0.351060402695563,0.208185586681628,0.149753770120524,0.241602469921717,0.256240248201345,0.357218205051704,0.163673728368945,0.00065462974166177,0.114417188201754,-0.119185955487165,-0.183651612364651,-0.115636573309934,-0.0959647312536385,0.0208476402419362,-0.0399302105363595,-0.0743915686756833,0.0275404876107451,-0.0484963634330034,0.0216113089049902,-0.0122791523078911,0.0476049219709898,0.0551974712499276,-0.0335196247667834,0.0930743514029976,0.0556148404162855,-0.0702044921939451,-0.0373101688485393,-0.120081628590428,0.0574869610098833,0.0250816522724234,-0.0233782548811611,-0.0881546298894402,-0.0502540170916599,0.0188971323112542,0.0407038236047174,-0.113994168482459,-0.0919491827044153,-0.101076122030264,-0.113218547833908,-0.145901430654746,0.019015675982746
"s34_33",-0.240388154502746,-0.165339894135037,-0.173402154335546,-0.221743644445916,-0.0905746045444251,-0.161262362726691,-0.192290231405192,-0.0990038905570456,0.00727419620060034,-0.0435426078980724,-0.20261707831412,0.0448151965283542,-0.0972668254274237,-0.106513495176598,0.0399968889453021,-0.0709597853244066,0.0326466839674642,-0.0938738487391702,-0.0991172589726336,-0.0470151166670038,0.151772375071601,0.0262867282356743,-0.0429310947432537,0.050890812244649,-0.0104616080232011,-0.00385029347949428,0.0629380551977379,0.0507948616902829,0.0866147303855991,0.083543100452015,0.171869624955214,0.178650160047697,0.132620895135729,0.0609157032755029,0.0224344271508075,0.0356634173440017,0.087262108637287,0.352025812909486,0.165390560119702,-0.0315045529638319,0.0703126276903354,0.219948909387815,0.0331537758877235,0.0477639855853028,0.0154274358168701,0.14615046141656,0.00728824565737596,0.0159025887100142,0.132716666453564,0.345888460076838,1,0.490672585104997,0.148432950063263,0.24372456575031,0.263040337887773,0.392698848283964,0.301954489789595,0.104438858802667,-0.00883785560190834,0.0511638261017931,-0.153152048247445,-0.205940441898194,-0.151130545312681,-0.132734267867017,0.128056925178319,0.0875527981914071,0.0457292499781098,0.133149481557624,-0.011145705533073,0.0612219161841009,0.0620939281870585,0.207828583956758,0.0906383971573559,0.0373144386135296,0.0451427535869997,0.0731981834253088,-0.10480171574705,-0.011924671506781,-0.0582072270256961,0.0234129126770427,0.0197610492115642,0.0553198973264183,-0.10808686899826,-0.0877384772705343,-0.0113540707892425,0.0830780975144288,-0.0641341622642256,-0.0480046663740035,-0.100650156681946,-0.00644223831239676,-0.232110000066318,-0.0231356474829872
"s34_34",-0.46790615408576,-0.259990047316153,-0.341805135305044,-0.383530302214196,-0.213402529437199,-0.250736355493278,-0.397989449608987,0.0376000410406079,0.0462463769587736,-0.156372539027711,-0.229002801162145,0.146919792128724,0.00480379550317216,-0.163568208507966,0.211846935621068,-0.00220636551962952,0.221354774433099,0.0259185200911929,-0.0819168481081291,-0.0470090836795552,-0.038066348601654,0.147245240952262,0.105655773856478,0.212409330000311,0.0938210137169424,0.300208813750369,0.291649196001061,0.248133689850825,0.364863341854859,0.342240888020099,0.461235303743847,0.371596988744841,0.286227091932374,0.273647917575967,0.214239899680138,0.148811678409382,0.335661323521556,0.241503555427142,0.299062637142243,0.0903935473882115,0.292710124541248,0.467968277086814,0.21078453903503,0.255156408830501,0.33597467386685,0.184063545328363,0.133585114514395,0.00947606092962071,0.347229205307789,0.351060402695563,0.490672585104997,1,0.167910073053329,0.394601732174459,0.453042442985671,0.500614436745277,0.381833080494332,0.329690597660308,0.0132294802490498,0.114498618679305,-0.280360327677362,-0.364852677337091,-0.329039550862212,-0.371536525897454,0.0907507323164961,-0.108434028824143,-0.0755055030595874,-0.0347888025192477,-0.12378487525147,0.0035851151116413,-0.0972142511680987,0.0296688652862621,0.101601401315245,0.107923753814319,0.1275997629895,0.0964452895844216,-0.269367508792674,-0.229394098959428,-0.331242709778023,-0.00918464741923553,-0.108298354431661,-0.0824161131567103,-0.181294226686334,-0.163132358178298,-0.0826547916412539,0.354983262353262,0.0535772433321135,0.058284746822214,0.00590287966191192,-0.049994520400632,-0.302616233823106,-0.184592104213946
"s30_23",-0.151199087121014,-0.158281142020119,-0.117080280454377,-0.168144068083997,-0.184053646745367,-0.206276888926718,-0.234134753787525,-0.119447183758049,-0.134004726367251,-0.130696081125901,-0.0565840633899838,-0.0155641482399442,-0.0366398714416993,-0.0244352259870262,0.0071941662233429,-0.120887241528341,0.0695407441547062,-0.0221353739269806,-0.0277557883555033,-0.00363824781036557,-0.0238415277421843,0.00330640097042953,0.031188147226609,0.156415930820758,0.0678712358834618,-0.135821893204004,0.00755434194164916,0.00618958287453465,0.0268794537396593,0.00514332373381465,0.0814688158515533,0.0512579473618116,0.0550921339456766,0.0225223137762955,-0.0115179717339432,0.0327988981288712,0.00207506357818198,0.0899586668645073,0.151295857647259,-0.0124287188873797,-0.0362642471539004,0.0272809113830096,0.018382084825305,0.0970399634487922,0.0934976693378081,0.187355213217878,0.0352535449338736,0.0843149803714992,0.103887211505772,0.208185586681628,0.148432950063263,0.167910073053329,1,0.171749326812918,0.230245837772087,0.313392196198598,0.164064191477752,0.159569509166983,-0.0131612083009805,0.100436246585367,-0.153147094434536,-0.0991655137738069,-0.144592868365331,-0.0984477660790887,0.123399362413508,0.0662133762295296,0.0370329049145466,0.208454083141059,0.0124176873823248,0.117859117774823,0.0566776741455273,0.0593602196247585,0.0305282440068701,0.0759388138456327,0.124277618827726,0.0738421020457145,-0.0299462574969861,0.0641320687839856,0.00354421034170735,0.115226872615311,0.0809361947149424,0.0921171208319251,-0.0583163499661257,-0.0190019639231044,-0.0254132319483352,0.016221292359418,-0.0902752956973123,-0.0786446468883306,-0.0454147721584647,-0.0600331981667487,-0.141950119065848,-0.0663335409879647
"s26_12",-0.247258642125128,-0.209521710840277,-0.235936727496954,-0.324634416851706,-0.13034661359141,-0.225100839972586,-0.264711667284328,0.0165433982109972,-0.0222865293369222,-0.116920242353604,-0.115757508395189,0.00106213907131145,-0.009079171234728,-0.0715790649742292,0.0817439919665894,-0.0090927584564382,0.07442386426488,-0.0722613202654114,-0.233060974785307,-0.124503749431419,-0.00719060482701739,0.0648011428087693,-0.0337279604830619,0.25560954714582,-0.0153517974725658,0.108180662068851,0.241319287211367,0.240389188245619,0.189680185786975,0.216597956678216,0.236418149724748,0.196971505997453,0.182355524142578,0.130664441970508,0.0656483310283518,0.0712689556165369,0.119790940603016,0.185017759798724,0.267955088484285,0.151026341343679,0.135182631414049,0.196264454734792,0.109826994966278,0.186148245259103,0.339202420597732,0.121152752372346,0.0623226362500309,0.014522174171618,0.179492351646325,0.149753770120524,0.24372456575031,0.394601732174459,0.171749326812918,1,0.468289458971397,0.450792948776744,0.307504256617215,0.398500803855849,0.0642023302336878,0.159353752846579,-0.249996830296739,-0.222972390175576,-0.209433820898722,-0.206089024948737,0.0997355372355001,-0.0968456163948157,-0.0359101545980167,0.0798665987802803,-0.0350724198604141,0.0799321729190082,-0.0220119619179551,0.00489692876112937,0.16097151401184,0.11193927715817,0.158955799389719,0.120269098671837,-0.229668972844161,-0.136393502630809,-0.169421017084402,-0.0378304115095719,-0.0535016509040203,-0.0151350691353984,-0.0820191829225975,-0.0521714482855219,-0.0301488864013753,0.151685815558767,0.0470741687973777,0.0469341945325006,-0.0786899954450163,-0.0919405668639297,-0.308084973308854,-0.172634970867238
"s26_27",-0.310490165597333,-0.307354318377307,-0.323144424310046,-0.406060097876173,-0.162671624740331,-0.288381775762151,-0.330857390165833,-0.0377329616527351,0.0418703335586299,-0.0627465386743213,-0.118983769012318,0.146467482821097,0.0457606702919018,0.0156812957428344,0.206453263456032,0.0255497069985822,0.116814316361834,-0.0613106894637173,-0.223388422371133,-0.147365647488107,-0.0122342447977845,0.132775189417558,-0.0801557436354865,0.102198658578524,0.0106245635662242,0.125474965580951,0.293532097071918,0.180330577447497,0.185621682517911,0.226231762565774,0.298503372888005,0.336860388826212,0.247659873514765,0.32349959014157,0.139191201162724,0.263631963987687,0.186742403846813,0.348011042318534,0.576197367391784,0.136274205390946,0.226858788429104,0.208761863489503,0.184421528363494,0.191936837114684,0.131739583086686,0.324728682775694,0.144752596632317,0.0288995539622106,0.433015760591917,0.241602469921717,0.263040337887773,0.453042442985671,0.230245837772087,0.468289458971397,1,0.652852836450305,0.580824534901715,0.337086330116945,0.0819822387683117,0.356767423237488,-0.323660774214558,-0.272493733392301,-0.266512240144578,-0.232420900752681,0.155954102162209,-0.129306423305528,-0.0248410369352162,-0.0654075047681832,-0.0923541706971067,0.0766280978347641,-0.0540528217678045,-0.0605799760448645,0.0404195375362955,0.0189960303926711,0.181320908111511,0.184260763666459,-0.244594318143873,-0.152702931747958,-0.192282475065467,0.0541068180745282,-0.0658403947735787,-0.0355611743131245,-0.15243389515468,-0.152704788094765,-0.0486882905115958,0.148193163719665,-0.182822828336773,-0.128931010019149,-0.106401323667785,-0.151935226937327,-0.360673750347521,-0.192855054843879
"s30_30",-0.311588584063122,-0.24477958755486,-0.21841545500797,-0.352488029724591,-0.21722596654654,-0.404952985238073,-0.434045963880187,-0.148747058732372,0.00155614030186057,-0.151463656492981,-0.193740126895372,0.186802019304037,0.0311322224367119,0.00643011219673067,0.119143972746962,-0.00726460966058593,0.190749005434339,0.0309322905405842,-0.0641532562443465,-0.0188403197327714,0.0242035729984079,0.128286164285638,-0.0852973848024087,0.241310533719137,0.114824805981061,0.101702885576642,0.224968106641189,0.179694546061298,0.219437502806785,0.244890104811932,0.351110297205652,0.326927759596978,0.241762940476234,0.31101705050615,0.122044839316003,0.180354053300362,0.197499270941862,0.256622025838172,0.376990069257991,0.159236085371658,0.215080672515935,0.220077342570608,0.0606824479348199,0.260890252115943,0.163336394621888,0.200651584451697,0.137082885658227,0.0702876549069518,0.304423332000301,0.256240248201345,0.392698848283964,0.500614436745277,0.313392196198598,0.450792948776744,0.652852836450305,1,0.34127285893275,0.261748055060512,0.0859541570029816,0.249600624098138,-0.349255553419567,-0.348537775810314,-0.325406575011866,-0.268535114981653,0.126074330371655,-0.0239381549407445,3.71755375298704e-05,0.0278947212136579,-0.0532598600709789,0.0975373820989685,-0.0161308062258911,-0.0104619956349523,0.0422264567097969,0.0190536719733515,0.151999677963227,0.153779887744261,-0.124541566756533,-0.197701725026776,-0.175968209480472,0.0485943699453704,-0.0423795733389863,-0.00779393879556039,-0.143314438149544,-0.0665305871151849,0.00868685542911142,0.081591173314286,-0.165854818382963,-0.143885681336472,-0.175793491879224,-0.255872139696654,-0.425963862038337,-0.295285399333753
"s26_13",-0.278046790092908,-0.326773958990945,-0.297494130931319,-0.375722849796773,-0.155277756442638,-0.259684165472105,-0.300766802474201,-0.116274600035037,-0.0519724940011487,-0.128043750871847,-0.148371685248794,0.243605563990417,0.0172328427381794,-0.0300265599056135,0.0936199300522848,-0.00781646422540403,0.100041889960295,-0.0587487876199609,-0.164423508321911,-0.0846219167964837,0.012184854983163,0.0947380274565147,-0.0182564749858335,0.0931192924538533,-0.000577415272880212,0.0823587235356739,0.187126869924143,0.0591431702668599,0.082429892736354,0.103104512513836,0.193588707666703,0.335898293757247,0.119959916282453,0.181517621820951,0.0743238587029342,0.147161334482201,0.111093135536249,0.265398025171166,0.393067361914175,0.0430404078587788,0.0909668642562397,0.144700068814983,0.216886468863905,0.165145128914077,0.127781402774325,0.349509458378934,0.169894170045499,0.0511678321266183,0.237834440835901,0.357218205051704,0.301954489789595,0.381833080494332,0.164064191477752,0.307504256617215,0.580824534901715,0.34127285893275,1,0.367628638122598,0.0657415985815378,0.259109974397845,-0.267231568728233,-0.242794066373237,-0.214561229934194,-0.189985026713097,0.0687899002843975,-0.103874087106654,-0.0134037312791457,-0.0172723092727856,-0.114432678502501,0.0581957258552155,-0.022162133828695,0.0329145182254936,0.140582162891342,0.0842040399452897,0.270256420044796,0.254637090626583,-0.208012515619099,-0.100673072187971,-0.123901019313226,0.104450121760576,-0.00459780606745951,-0.00568143124736736,-0.093204516177086,-0.109058812943488,-0.0162011750892345,0.0589050426755345,-0.143021498510869,-0.0790620183833505,-0.0718318573084845,-0.0997079924784176,-0.311853106291344,-0.104642857447029
"s34_19",-0.236562612864882,-0.170693864067079,-0.161871644264978,-0.221465690774005,-0.120001111072658,-0.179654389237384,-0.223996294484373,-0.0710273611208519,-0.101382388442106,-0.148665174583824,-0.0788543419755469,0.0268147945667924,0.00710858314881499,-0.112159627467697,-0.0287666161869387,-0.0707459594591972,0.0734112944009859,-0.067620156958273,-0.107563610385824,-0.0874443634574694,-0.0113091449997505,0.0408263864649034,-0.0162522478659911,0.173027361627048,0.0573240020792984,0.0286564298071708,0.103971744484293,0.0909973514735742,0.102414226931576,0.135614938061075,0.14766139051935,0.247231603554203,0.0863298628495252,0.0905172018144587,-0.00499215779866403,0.0411165735811987,0.0306808538079255,0.115952888544277,0.161357786385552,0.0569949026737263,0.069707779144944,0.122311491578772,0.0795254897081379,0.128200743580105,0.14374700831378,0.194048771457404,0.0898386870246087,0.0607558374698774,0.165123439712304,0.163673728368945,0.104438858802667,0.329690597660308,0.159569509166983,0.398500803855849,0.337086330116945,0.261748055060512,0.367628638122598,1,0.072748465512368,0.15952587688803,-0.150784131519309,-0.191656360306489,-0.149861925614744,-0.175921062655796,0.0532222204308919,-0.0405169666888539,-0.0634326098677475,0.103905949938874,0.0409122433976222,0.0554641063858596,-0.0149448235336743,0.0169345837600602,0.104441712207731,0.151536217996324,0.206200372685481,0.073923438360417,-0.109986740750494,-0.0897996932128466,-0.162189757912941,0.0550968120945139,-0.0287920503303641,-0.0604769155814685,-0.0509331379492433,-0.044165617069394,0.00213224407068089,0.167068743334107,-0.0594669689490853,0.00181484470556582,-0.0205302052224918,-0.0695880198147327,-0.173724797168479,-0.137619652104513
